display arm: ATTACHED to persistent dev display :99 (devdisplay.sh), GUI_GATE=0
PASS     | test_accelerators
ok:   MQ11 the marker on the surviving trace shifted 1 -> 0
ok:   MQ11 ONE undo point for TWO traces (per gesture, not per trace)
ok:   MQ11 ONE log line for TWO traces, carrying both pairs
ok:   MQ11 one `u` brings BOTH traces and BOTH markers back
ok:   MQ12 fixture: three strips
ok:   MQ12 the LAST strip is the target
ok:   MQ12 deleting strip 0 removes it
ok:   MQ12 the target FOLLOWED its strip (it is now index 1, not 0)
ok:   MQ12 ... and it is still the same strip (the inert witness proves it)
ok:   MQ12 a target BELOW the deleted strip does not move
ok:   MQ12 undo restores the strip, and the target with it
ok:   MX0 a pixel ON the trace was found in strip 0 (the press pixel is SCANNED)
ok:   MX0 a pixel in EMPTY waveform space, well inside the band, was found
ok:   MXK <KeyPress> on the viewer canvas routes to wviewer::key_filter
ok:   MXK the WaveViewer bindtag is on the canvas
ok:   MXK `u` is bound on that tag to the viewer undo
ok:   MXK `U` is bound on that tag to the viewer redo
ok:   MXK graphkeys carries m (109), d (100) and M (77)
ok:   MXK Delete (65535) is deliberately NOT a graphkeys member
ok:   MXK the shipped keybindings.csv carries the ctx=graph row for d
ok:   MX1 the pointer is over a graph as far as the key gate is concerned
  note: send_key: <Key-m> -x 499 -y 208 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MX1 the m KeyPress was delivered
ok:   MX1 exactly one marker exists
ok:   MX1 it is M1 on strip 0, node 0, dataset 0
ok:   MX1 its point is a real sample of the 11-point grid
ok:   MX1 its x lies inside its own segment
ok:   MX1 its y agrees with the raw INTERPOLATED at its x
ok:   MX1 the measurement-tooltip bit 64 is UNCHANGED (the m/M collision witness)
ok:   MX1 the PUSH HOOK put it in the model
ok:   MX1 the viewer buffer is still clean
ok:   MX1 no viewer log line (this is not a reorder or a trace move)
  note: send_key: <Key-M> -x 499 -y 208 -state 1 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MX2 the M KeyPress was delivered
ok:   MX2 M set the measurement bit 64
ok:   MX2 M created NO marker
  note: send_key: <Key-M> -x 499 -y 208 -state 1 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MX2 a second M cleared bit 64
ok:   MX2 ... and still created nothing
  note: send_key: <Key-d> -x 777 -y 128 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MX3 the d KeyPress was delivered
ok:   MX3 two markers now
ok:   MX3 the new marker is M2 and its prev is M1
ok:   MX3 it snapped to a DIFFERENT sample than M1
ok:   MX3 its y agrees with the raw INTERPOLATED (numeric, 1e-7 relative)
ok:   MX3 the label carries the delta block
ok:   MX3 still no viewer log line
ok:   MX4 the empty pixel is still CLAIMED by the graph (the key reaches C)
ok:   MX4 ... and is inside strip 0's PLOT BOX
ok:   MX4 ... with no trace within 25 px of it
  note: send_key: <Key-m> -x 499 -y 253 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MX4 the m KeyPress was delivered
ok:   MX4 `m` in empty plot-box space CREATES one (before 0188: nothing)
ok:   MX4 ... and did not throw
ok:   MX4 the pixel-addressed verb creates there too
ok:   MX4 ... anchored to the NEAREST trace however far (the 1e30 answer)
ok:   MX4 ... while the same verb on a trace pixel succeeds too (the control)
ok:   MX4b a margin pixel was scanned {155 287}
ok:   MX4b it is OUTSIDE the plot box
ok:   MX4b ... yet within the OLD 20-px creation halo of a trace
ok:   MX4b ... and the VERB refuses there (before 0188: it created one)
ok:   MX4b nothing was left behind by the refusal
ok:   MX5 a marker was placed on the scanned trace pixel
ok:   MX5 the marker's ANCHOR pixel was found by the engine hit-tester
ok:   MX5 the marker's LABEL pixel was found too (a distinct part)
ok:   MX5 the two pixels are distinct and belong to the same marker
ok:   MX5 nothing bold to start
ok:   MX5 the press armed an ANCHOR drag (part 1)
ok:   MX5 a no-travel release SELECTS the marker
ok:   MX5 the wave-bold was SUPPRESSED (the marker arm consumed the release)
ok:   MX5 the drag arm was torn down
ok:   MX5 marker_selected agrees with the engine
ok:   MX5 a near-trace click that hit no marker still bolds
ok:   MX5 ... and cleared the marker selection
ok:   MX6 the anchor pixel was (re-)found by scanning
ok:   MX6 press: graph_marker_drag == 1 (anchor)
ok:   MX6 press: the TRACE drag did not arm
ok:   MX6 press: the STRIP reorder did not arm
ok:   MX6 press: no cursor was grabbed (graph_flags 16|32|512|1024 all clear)
ok:   MX6 the model is NOT mutated mid-drag (the scratch is)
ok:   MX6 the drag arm is torn down on release
ok:   MX6 the anchor moved to a DIFFERENT real sample
ok:   MX6 x lies inside its new segment
ok:   MX6 y agrees with the raw INTERPOLATED at the new x
ok:   MX6 the marker stayed on its OWN trace (wave unchanged)
ok:   MX6 the label offset is UNTOUCHED by an anchor drag
ok:   MX6 the strips did not reorder (inert sdid witness)
ok:   MX6 no trace moved between strips
ok:   MX6 no viewer log line was emitted
ok:   MX6 the viewer buffer is still unmodified / readonly
ok:   MX6 the model picked the commit up through the push hook
ok:   MX6b the anchor pixel was (re-)found by scanning
ok:   MX6b an 8-px drag moved the anchor's x (it SLID, it did not snap)
ok:   MX6b ... and it is still ON the curve
ok:   MX6b ... on its own trace
ok:   MX7 precondition: the marker is NOT selected
ok:   MX7 the moved marker's label pixel was found
ok:   MX7 press on the LABEL arms drag part 2
ok:   MX7 press: the trace drag did not arm
ok:   MX7 press: the strip reorder did not arm
ok:   MX7 ldx/ldy CHANGED
ok:   MX7 dataset/point/x/y are UNCHANGED (the other half of the assertion)
ok:   MX7 the wave is unchanged too
ok:   MX7 the strips did not reorder (inert sdid witness)
ok:   MX7 no trace moved between strips
ok:   MX7 no viewer log line was emitted
ok:   MX7 the drag arm is torn down
ok:   MX7 the model picked the label commit up
ok:   MX7e a marker on a freshly scanned trace pixel
ok:   MX7e the anchor pixel was found
ok:   MX7e the no-travel click SELECTED the marker
ok:   MX7e the label pixel was found
ok:   MX7e the marker is still selected at press time (the latch input)
ok:   MX7e the GRABBED part is still 2 — the Tcl seams read this value
ok:   MX7e press: the trace drag did not arm
ok:   MX7e press: the strip reorder did not arm
ok:   MX7e the model is NOT mutated mid-drag (the scratch is)
ok:   MX7e the drag arm is torn down on release
ok:   MX7e the ANCHOR moved to a DIFFERENT real sample
ok:   MX7e x lies inside its new segment (it SLID along the curve)
ok:   MX7e y agrees with the raw INTERPOLATED at the new x
ok:   MX7e the marker stayed on its OWN trace (wave unchanged)
ok:   MX7e ldx/ldy are FROZEN — a rigid translation, not a label move
ok:   MX7e the marker is still selected (a drag never changes the selection)
ok:   MX7e the strips did not reorder (inert sdid witness)
ok:   MX7e no trace moved between strips
ok:   MX7e no viewer log line was emitted
ok:   MX7e the viewer buffer is still unmodified / readonly
ok:   MX7e the model picked the ANCHOR commit up through the push hook
ok:   MX7f the label pixel was re-found after deselecting
ok:   MX7f DESELECTED: ldx/ldy move again
ok:   MX7f DESELECTED: the anchor is left alone
ok:   MX7g the label pixel was found
ok:   MX7g SELECTED at press
ok:   MX7g DESELECTING mid-drag did not change the mode: the anchor moved
ok:   MX7g ... and ldx/ldy stayed frozen
ok:   MX7h the label pixel was found
ok:   MX7h NOT selected at press
ok:   MX7h SELECTING mid-drag did not change the mode: the anchor is untouched
ok:   MX7h ... and it stayed a label move
ok:   MX7e the selection is handed back cleared
ok:   MX7c strip_bands_px returned strip 0's band
ok:   MX7c a press in the grip column armed the STRIP reorder
ok:   MX7c ... and armed NO marker drag
ok:   MX7c the cancelled reorder left the stack alone
ok:   MX8 the anchor pixel was re-found for the drag
ok:   MX8 the press still armed the MARKER, not the cursor
ok:   MX8 no cursor grab flag was set
ok:   MX8 the graph x range did not pan
ok:   MX8 the drag did not bold a trace
ok:   MX8 cursor A did not move
ok:   MX8b the anchor pixel was re-found
ok:   MX8b a B2/B3 chord during a marker drag did NOT pan the graph
ok:   MX8b a Button3 release tore the stale arm down
ok:   MX8b ... and the following Button1 release moved nothing
ok:   MX9 the anchor pixel was re-found
ok:   MX9 ESC was delivered
ok:   MX9 the drag arm is gone
ok:   MX9 the marker is back where it was, byte-identically
ok:   MX9 nothing was logged
ok:   MX10 a marker to delete, on a freshly scanned trace pixel
ok:   MX10 the anchor pixel was re-found
ok:   MX10 there is a marker to try to delete
ok:   MX10 the (negative) Delete was delivered once
ok:   MX10 Delete with NOTHING selected leaves the markers alone
ok:   MX10 the marker is selected
ok:   MX10 the second strip band was resolvable
ok:   MX10 the wrong-strip Delete was delivered once
ok:   MX10 Delete while hovering ANOTHER strip leaves the marker alone
  note: send_key: <Key-Delete> -x 499 -y 209 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MX10 Delete over the owning strip was delivered
ok:   MX10 the selected marker is gone
ok:   MX10 the selection was reset with it
ok:   MX10 the model followed
ok:   MX11 a trace pixel was re-scanned after the fit
  note: send_key: <Key-m> -x 499 -y 208 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MX11 a marker was created with m
ok:   MX11 the rect carries a token
ok:   MX11 exactly one undo point
ok:   MX11 the u key was delivered
ok:   MX11 u removed the marker from the RECT
ok:   MX11 ... and from the model
ok:   MX11 the U key was delivered
ok:   MX11 U restored the RECT token byte-identically
ok:   MX12 MMB still pans the graph with a marker present
ok:   MX12 RMB still box-zooms with a marker present (x span narrowed)
ok:   MX13 a marker for the face-agreement check
ok:   MX13 after `xschem draw_graph 0` the ANCHOR is still hit-testable
ok:   MX13 ... and so is the LABEL box
ok:   MX13 both parts belong to the same marker
ok:   MX7b a marker on the TOPMOST sample (anchor on the plot box top)
  note: MX7b no anchor pixel in the scan (try 1)
  note: MX7b no anchor pixel in the scan (try 2)
  note: MX7b no anchor pixel in the scan (try 3)
  MARKER-TEST-STALL: MX7b could not arm a viewer marker drag (1) after 3 tries — ui_state=0 ctx=.x1.drw. ui_state 0 after the press means C never even latched GRAPHPAN, i.e. waves_selected() did not claim the pixel — the usual cause is a part drawn inside the `border = 5 * tk_scaling` rim waves_selected() insets the rect by (callback.c:128), which graph_marker_at still answers for but no press can reach
FAIL: MX7b its anchor pixel was found -> {0} (exp {1}) : FAIL
FAIL: MX7b a press ABOVE the plot box still grabbed the anchor -> {0} (exp {1}) : FAIL
FAIL: MX7b the drag COMMITTED even though the pointer left the window -> {0} (exp {1}) : FAIL
ok:   MX7b it re-anchored ON the same trace (curve point, issue 0193)
ok:   MX7b the marker still belongs to the ORIGINAL strip
ok:   MX7b ... and did NOT migrate to the strip the pointer crossed
ok:   MX7b an anchor drag leaves the label offset alone
ok:   MX7b the drag arm is torn down
  note: MX7d no label pixel in the scan (try 1)
  note: MX7d no label pixel in the scan (try 2)
  note: MX7d no label pixel in the scan (try 3)
  MARKER-TEST-STALL: MX7d could not arm a viewer marker drag (2) after 3 tries — ui_state=0 ctx=.x1.drw. ui_state 0 after the press means C never even latched GRAPHPAN, i.e. waves_selected() did not claim the pixel — the usual cause is a part drawn inside the `border = 5 * tk_scaling` rim waves_selected() insets the rect by (callback.c:128), which graph_marker_at still answers for but no press can reach
FAIL: MX7d the label pixel was found -> {0} (exp {1}) : FAIL
FAIL: MX7d the press armed the LABEL drag -> {0} (exp {2}) : FAIL
FAIL: MX7d ldx/ldy changed even though the pointer ended over strip 1 -> {0} (exp {1}) : FAIL
ok:   MX7d the marker stayed on strip 0
ok:   MX7d ... and strip 1 gained nothing
ok:   MX7d the anchor is untouched by a label drag
ok:   MF11b the pointer is over a graph
ok:   MF11b the viewer buffer is read-only, as always
ok:   MF11b a RAW C forward of `m` is refused (before: it created a marker)
ok:   MF11b ... while key_filter's with_edit bracket lets it through
ok:   MF11b the buffer is readonly again afterwards
ok:   MF11b ... and still unmodified
ok:   MF11b the push hook folded it into the model
ok:   MF11b a RAW C forward of `d` is refused too
ok:   MF11b ... and key_filter creates the delta marker
ok:   MF11b no viewer log line for the m/d halves (not a reorder, not a move)
ok:   MF11b no trace is selected, so Delete is purely the marker arm (0176)
ok:   MF11b a RAW C forward of Delete is refused
ok:   MF11b ... and key_filter deletes the selected marker
ok:   MF11b Delete, unlike m/d, logs exactly ONE viewer line (issue 0176)
ok:   MS-X0 the REFERENCE marker M1 was placed
ok:   MS-X0 the DIFFERENCE marker M2 was placed with -delta
ok:   MS-X0 two markers on strip 0
ok:   MS-X0 M2 carries a delta block against M1
ok:   MS-X0 ... and they sit on DIFFERENT samples
ok:   MS-X0 M2's anchor pixel was found by the engine hit-tester
ok:   MS-X1a the first press armed the marker gesture (part 1, the anchor)
ok:   MS-X1a the FIRST click still SINGLE-selects (D-14)
ok:   MS-X1a ... and the set holds just that one number
ok:   MS-X1b the double-click WIDENS it to the pair
ok:   MS-X1b ... with the clicked marker as the head
ok:   MS-X1c the trailing release did NOT wave-bold (the -1e30 poison holds)
ok:   MS-X1d no graph-properties dialog appeared (D9 intact)
ok:   MS-X1e the viewer buffer is still unmodified / readonly (no with_edit)
ok:   MS-X1e ... and selecting emitted no viewer log line (D-17)
ok:   MS-X1e ... and wrote no token onto the rect
ok:   MS-X1f a SECOND double-click leaves the pair selected (it SETS)
ok:   MS-X1f ... still no dialog
ok:   MS-X2 an empty plot-box pixel was scanned (499,253)
ok:   MS-X2 a double-click on empty waveform space selects nothing
ok:   MS-X2 ... and still opens no graph-properties dialog (D9)
ok:   MS-X3 M1's anchor pixel was found
ok:   MS-X3 a marker with no delta block selects ALONE (D-4)
ok:   MS-X4 the pair is selected before the keystroke
  note: send_key: <Key-Delete> -x 785 -y 127 to .x1.drw never took effect (200 tries)
  note: Tk key delivery stalled (WSLg focus) — driving the shipping handler (round 1)
ok:   MS-X4 the Delete keystroke was delivered
ok:   MS-X4 Delete removed BOTH members of the pair
ok:   MS-X4 ... and cleared the selection
ok:   MS-X4 the whole gesture is ONE undo point
ok:   MS-X4 one `u` was delivered
ok:   MS-X4 one `u` brings BOTH markers back
ok:   MS-X4 ... with the delta link intact
free_rawfile(): clearing data
ok:   MZ1 the DISPLAY arm ran its full complement of checks (a silent shortfall is the failure this guards)
ok:   MZ2 the file body reached its end (no group unwound into the outer catch)
RESULT: 6 FAILED (977 passed)

###### FAIL: test_wave_sigbrowser_0312 ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   BG00 every proc this file names was found in the source
ok:   BG01 browser_show still packs the sidebar into the TOPLEVEL, verbatim,
       exactly once (frozen BS01/BS02's claim, restated)
ok:   BG02 the grip packs into the same LEFT slot, before the canvas
ok:   BG03 the grip's hide is spelled against $g, never $f
ok:   BG04 the drag handler carries NO cap/floor arithmetic of its own
ok:   BG05 browser_width still carries all four of BT08's literals
ok:   BG06b the three gesture bindings exist, on the right sequences, and pass
       the ROOT x (%X) the delta arithmetic needs
ok:   BG07a the idle flush is GATED on the deriving path, so a drag does
            not pump the event loop once per motion event
ok:   BG07b ...and the derivation ignores the WRAP by asking what the bar
            needs FLAT
ok:   BG07c browser_build destroys the grip with the sidebar it belongs to
ok:   BG07d the divider drag has a guide row, and GH8's sixteen bseq rows are
       untouched
ok:   BG06 the teardown sweep drops BOTH new per-token arrays
ok:   BG07 an unknown token has NO width preference
ok:   BG08 a positive integer is stored and read back; 0, a negative and a
       word are all IGNORED rather than stored
ok:   BF01 searchbar_build leaves the bar FLAT and grids nothing itself
ok:   BF02 the build arms the ONE trigger: <Configure> -> searchbar_reflow
ok:   BF03 each layout releases the other geometry manager before claiming the
       children
ok:   BF04 the requirement EXCLUDES the error label, exactly as the width
            rule's derivation does
ok:   BF05 the wrapped layout weights column 1 only, so the entry is what
            grows and what shrinks
ok:   BF06 searchbar_forget drops the layout flag with the bar
ok:   BF20a the fixture bar is really on screen
  BF: bar requirement (excluding err) = 669 px
ok:   BF20b the requirement is a sane pixel count, not 0 and not the
              whole screen
ok:   BF20c the requirement AGREES with browser_width's own derivation
              (reqwidth of the bar minus the clippable err label)
FAIL: BF21a wide: the bar really got the width, is FLAT — every child packed, none gridded, and the
         pack order is ViVA §3.2's -> {0 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err}} (exp {1 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err}}) : FAIL
ok:   BF21b wide: every control is ON SCREEN
ok:   BF22a (THE DEFECT) flat at the shipped 450 px: All DBs, Search and the
         error label are BUILT but NOT ON SCREEN
ok:   BF22b ...while `winfo exists` and the checkbutton's variable both still
         answer normally — which is why 353 green checks missed this
ok:   BF22c (THE FIX) reflowed at the SAME 450 px: two rows, and All DBs and
         Search are on screen
ok:   BF23a wrapped: the children are GRID-managed, none packed, and the error
         label is the one deliberately withheld
ok:   BF23b wrapped: row 0 is the QUERY, row 1 the MODIFIERS
FAIL: BF24a widened again: back to FLAT, with BAR03's pack order restored
         byte-for-byte -> {0 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err} {1 1 1 1 1 1 1}} (exp {1 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err} {1 1 1 1 1 1 1}}) : FAIL
ok:   BF24b ...including the asymmetric pads the build shipped
ok:   BF25a the hysteresis band holds: wrapped just under the requirement,
         and still wrapped 8 px over it — it unwraps only past the band
ok:   BF25b ...and past the band it really does go flat again
ok:   BF26a reflow DECLINES on a bar in a FIXED container that was never
         mapped, and leaves it flat
ok:   BF26b ...and on a widget that is not a searchbar at all
ok:   BF28a the -showbutton 0 variant needs LESS width than the full bar
ok:   BF28b ...and wraps on its own five, keeping all four visible controls
ok:   BF30 a bar in an AUTO-SIZING container is never reflowed, however
         narrow the container gets — no latch, and BAR03's pack slaves survive
ok:   BF29 destroying a bar drops its layout flag
ok:   BG20 before the sidebar is shown there is no grip at all
new_schematic("switch_tab"...): no tab to switch to found: .wvbg1.drw
ok:   BG21 the grip exists and is packed, and the ORDER is sidebar, grip,
         canvas — the sidebar is STILL a pack slave of the toplevel
ok:   BG22 it is a full-height strip, wide enough to actually grab, with the
         resize cursor
  BG: sidebar width at the shipped default = 450 px
ok:   BG23a the window is really 1000 px and the sidebar starts at its 45%
         cap
ok:   BG33a (THE REAL GESTURE) a Button-1 / B1-Motion / ButtonRelease-1
         sequence generated ON THE GRIP WIDGET moves the sidebar by the drag
         delta — the bindings are reachable, not just the procs
ok:   BG33b ...and the real release stored the preference and dropped the
         anchor
ok:   BG23b dragging LEFT narrows the sidebar to the dragged width (item 5
         step 7's ~250 px is now reachable)
ok:   BG23c ...and the canvas grew by what the sidebar gave up
ok:   BG24a the 240 px FLOOR holds — dragging past the left edge stops there
         rather than collapsing or jumping back to the derived width
ok:   BG24b (THE DISCRIMINATING ONE's PRECONDITION) a 1600 px window with a
         700 px sidebar really does hold the bar FLAT, so the derived width and
         the floor now disagree
ok:   BG24c (THE DISCRIMINATING ONE) with the two answers apart, dragging off
         the left edge stops at the 240 px floor — it does not jump right to the
         derivation
ok:   BG24d the window is back at the shipped size before the cap is measured
ok:   BG25 the 45% CAP holds — a right drag from 300 px stops at 450 on a
         1000 px window, which is browser_width's own clamp
ok:   BG26 the RELEASE clears the anchor, so a stray motion afterwards is a
         NO-OP rather than a divider that follows the mouse for good
ok:   BG27a the RELEASE is what stores the preference, and it stores the
         CLAMPED width the frame really has
ok:   BG27b hiding the sidebar unpacks the GRIP too — no orphan divider
         against a hidden pane
new_schematic("switch_tab"...): no tab to switch to found: .wvbg1.drw
ok:   BG28a a Ctrl-B/Ctrl-B round trip re-applies the dragged width — it does
         NOT re-derive it from the (now wrapped) bar
ok:   BG28b (BG28a's PREMISE, measured) the sidebar's own bar is wrapped at
         this width, so its RAW reqwidth would floor at 240 — the dragged 320
         can only have come from the stored preference
ok:   BF27 (END TO END) at the shipped default 450 px the sidebar's search
         bar shows All DBs and Search — the controls issue 0312 dropped
ok:   BG29a a fresh window has NO width preference before its first show
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
ok:   BG29b the FIRST show derives 450 and leaves the window with NO
         preference of its own
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
ok:   BG29c (THE REGRESSION GUARD) a Ctrl-B/Ctrl-B on a never-dragged,
         WRAPPED sidebar re-derives 450 — it does NOT collapse onto the floor,
         and it still mints no preference
ok:   BG29d (BG29c's PREMISE) the wrapped bar's raw reqwidth really is under
         the floor, while what it needs FLAT is not
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
ok:   BG32 a RESTORED width becomes the preference, so it survives hiding and
         re-showing the sidebar
ok:   BG34 rebuilding the sidebar takes the grip with it
new_schematic("switch_tab"...): no tab to switch to found: .wvbg1.drw
ok:   BG34 ...and the next show puts it back on the RIGHT side, between the
         sidebar and the canvas
ok:   BG35 press anchors on the CONFIGURED width: with the two reads 80 px
         apart and the cap far away, a zero-delta drag lands on the configured
         500, not on the granted 420
ok:   BG30 wviewer::forget drops the width preference AND a live mid-drag
         anchor with the window
ok:   BG31 the three grip gestures answer 0 on a forgotten token instead of
         throwing
----
test_wave_sigbrowser_0312: 67 passed, 2 failed
RESULT: 2 FAILED (67 passed)

###### FAIL: test_wave_sigbrowser_keys ######
Using run time directory XSCHEM_SHAREDIR = /home/qflow/dev/xschem/claude_1/xschem/src
Sourcing /home/qflow/dev/xschem/claude_1/xschem/src/xschemrc init file
ok:   BK01 (SOURCE) the carve-out names BOTH keysyms in ONE expression, and the
       single-keysym form is gone
ok:   BK02 (PURE) the SHIPPED expression, evaluated: bare b forwards, Ctrl-b
       does not, Ctrl-d does not, Ctrl-a / Ctrl-Shift-B / bare d all still do
ok:   BK03 (SOURCE, POSITIVE CONTROL) graphkeys STILL contains 98 and is
       otherwise untouched — the fix is a carve-out, not a deletion
ok:   BK04 (FILE) no ctrl row for 98 survives in the shipped keybindings.csv,
       and the file is not simply empty
ok:   BK05 (FILE, BK04's CONTROL) ...while the BARE-b graph row does
ok:   BK06 (SOURCE, C) callback.c lost the Ctrl-b over_graph row and KEPT the
       bare-b idle one
ok:   BK07 install_default_binds was found in the source
ok:   BK07 (SOURCE) the default is <Control-Key-b>, behind the rc-wins guard,
       with the break — and <Control-Key-l> is gone from the proc
ok:   BK08 build_menubar was found in the source
ok:   BK08 (SOURCE) the View entry spells the new accelerator adjacently, and
       Ctrl+L is gone from the proc
ok:   BK09 (FILE) the guide's §9.1 row carries all three renamed literals and
       no Ctrl-L spelling survives anywhere in the guide
ok:   BK10 (FILE, LOCKSTEP — the local twin of BX13) the guide still has
       sixteen data-seq rows and eleven menu/accel pairs, and test_wave_grid
       still pins exactly those two numbers
ok:   BK20 (FILE) actions.csv carries EXACTLY ONE wave.show_in_signal_browser
       row, and it is the row the cheat-sheet and the palette read: the label
       and the DISPLAY accel
ok:   BK21 (FILE) the regenerated keybindings.csv row is spelled EXACTLY,
       mods order included, and it is the file's only ctrl+alt row
FAIL: BK22 (SOURCE, C) the registry row is Tcl-backed with a NULL fn, and the
       action id appears in callback.c exactly TWICE -> {1 3} (exp {1 2}) : FAIL
ok:   BK23 (SOURCE, C) the canvas chord is ControlMask|Mod1Mask on keysym 'v',
       and the Tcl command takes NO window argument and no %W
ok:   BK24 (FILE) cadence_style_rc no longer binds Control-Key-5 — R10 is a
       MOVE, not an ADD
ok:   BK25 (BK24's CONTROL, SAME FILE) ...and it still binds Control-Key-4 for
       Direct Plot and Control-Key-dollar for the plot mode
ok:   BK26 (FILE, REMAPPABILITY) no rc file binds the chord in EITHER Tk
       spelling — an rc bind bypasses `xschem bind` — and the C table does
ok:   BK27 (FILE) the Tools entry spells the new accelerator adjacent to the
       label, and the phrase still occurs EXACTLY ONCE in src/xschem.tcl
ok:   BK28 (FILE, GUIDE, LOCKSTEP) the guide's prose names the new chord, the
       old one is gone, and NO guide row was added for either
ok:   BK32 (PURE, TWO-PANE item 18) browser_msg renders the new `unhidden`
       result as ONE sentence naming the node it had to unhide to reach
ok:   BK33 (BK32's CONTROL, RESTATED by batch F item 5) all NINE shipped
       renderings are byte-unchanged, the tenth is §F's new `alldbs`, and the
       count leg still moves so "nothing happened" cannot pass this
ok:   BK34 (SOURCE, THE ONE-FORMATTER ORACLE) the sentence is spelled in
       exactly ONE place in the file and that place is browser_msg; the kind is
       minted in browser_say and called from exactly one arm
ok:   BK35 (SOURCE, TP44's TWIN) the R12 arm reuses the ONE decode, adds no
       third refresh and no sch_path read — while really adding the two
       class-scope reads that make its probe scoped
ok:   BK11 wviewer::open returns 1
ok:   BK12 (X, THE LANDMINE) Ctrl-b over a strip is NOT forwarded, so it
         cannot fall through to the C switch and flip sym_txt — and the drive
         really was over a graph
ok:   BK13 (X, R9's SAFETY CLAIM) bare b over the same strip still forwards,
         still moves the cursor-B engine bit AND its Tcl mirror, and still
         leaves sym_txt alone
ok:   BK14 (X, CONTROL) Ctrl-d is still refused (the carve-out's other half,
         unchanged by this item)
ok:   BK14 (X, CONTROL) ...and Ctrl-Shift-B (keysym 66) still forwards, so
         the carve-out did not swallow the shifted twin
ok:   BK15 (X) Ctrl-B is on the WaveViewer tag, calls browser_toggle_at with
         the EVENT's canvas, and breaks so the chord never travels on
ok:   BK15 (X) ...it survives the strip_bindings sweep, and it is NOT bound
         on the canvas widget itself (which is what the sweep would take)
ok:   BK16 (X) the live binding table's 98 rows are exactly the bare-b
         idle over_graph row — the ctrl row is gone from the TABLE, not just
         from the file
ok:   BK17 (X) the shipped keybindings.csv is byte-identical to a fresh
         generation from the live table, and that generation is a real table
ok:   BK18 (X, MEASURED) Ctrl-B typed INTO the browser's search entry moves
           no insert cursor, edits no text, toggles no sidebar and flips no
           sym_txt — the chord's one new collision class does not fire
ok:   BK18 (X) a REAL Ctrl-B on the canvas flipped the sidebar and its mirror together
           and left sym_txt exactly where it was
FAIL: BK29 (X) the LIVE binding table carries the ctrl+alt row, still has no
         canvas row for keysym 53, and grew by exactly one -> {1 0 78} (exp {1 0 72}) : FAIL
ok:   BK30 (X) the cheat-sheet renders the chord WITH its actions.csv label,
         lowercase v, and no `(bare:` fallback anywhere
FAIL: BK31 (X, REMAPPABILITY) bound -> unbind removes the row and the table
         shrinks -> rebind puts it back and the table grows again -> {1 0 77 1 78} (exp {1 0 71 1 72}) : FAIL
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK36 (FIXTURE) the item-18 toplevel builds, the sidebar is PACKED, and
         the 424-name corpus really drove the measured 45-node box-OFF tree
ok:   BK36 (X, R12) with the box OFF and the node genuinely ABSENT, a reveal
         onto a device instance unhides it, lands on it, selects it, and leaves
         the box TICKED
ok:   BK37 (X) ...and it SAYS SO, in the SAME "Signal Browser\n<msg>" format
         the rest of the family pins byte-for-byte
